"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_height","tiller_number","basal_circumference"
74,"DN14",2014,"sparse","32",32075,"RIL_169","null",11.8995396105584,134.096283104497,18.366268789028,0.0448592994071546,269.759391226044,2.00356285736477,19.5314590831908,9.76662065103181,-12.3301503273386,39.3183732584644,5.80051113730341,1.58943300039976,4.12551353447345,11.0267710544036,16.8037174427802,1.90956768916317,0.0987153569104599,315.392081536479,2.5769344389522,299.717207435117,7.21100851274269,45.2780264369485
75,"DN14",2014,"sparse","32",32076,"RIL_203","null",10.513027475096,131.115642071109,20.787815676783,0.0417011991027256,261.988092409226,NA,NA,NA,NA,41.3880527024786,7.23667709151659,2.53698312037073,4.72663213556943,12.225326534565,19.6117702813906,1.80381858817891,0.124951539632319,359.800209493884,2.40042874982985,327.676049798863,6.60759794635521,46.5544854661334
76,"DN14",2014,"sparse","32",32077,"RIL_034","null",15.5880212347187,159.250613460013,21.4882530626976,0.0671252258211954,237.144635072581,NA,NA,NA,NA,37.8573332318307,6.88152041151568,2.10963637824609,4.81149968128888,9.48675500597299,16.746721109057,1.52595975889993,0.122304478923523,407.774389560845,2.3688395568267,353.717033919568,6.06605581244977,45.4397721778229
77,"DN14",2014,"sparse","32",32078,"B100","null",20.0220574294585,172.818909905536,22.2219926973301,0.0804979518653115,260.308605273219,NA,NA,NA,NA,41.8993502817264,12.5655816230477,4.04141329247511,8.53054268772993,13.8982557131216,26.5147765264944,1.11037112421163,0.152724104765408,547.573408857947,1.74491350957754,468.906633540463,4.81233661558484,63.400287555219
78,"DN14",2014,"sparse","32",32079,"RIL_064","null",12.0440091709024,131.886017122708,18.8121496183982,0.0436375959733732,280.738235185163,NA,NA,NA,NA,39.5145451340748,6.6260101679565,1.89174085567207,4.64349576880773,11.1328719551885,17.9036591788291,1.75109790678054,0.110209466560565,347.991201750315,2.35082013585608,334.824746757416,6.14651637035368,48.887139331878
79,"DN14",2014,"sparse","32",32080,"RIL_121","null",11.2419275984821,139.754360502825,17.3796109881962,0.048078626000864,244.639115337975,2.17528285512892,21.2544105280646,10.0698824534015,-12.3608725515105,37.975671052881,5.12845636981753,1.4126474994535,3.876736050002,6.26576382098768,10.8796523091742,1.22060665491633,0.133688328915994,376.36250450861,2.26282909509023,324.270384538923,6.22533204296277,42.6743782222471
80,"DN14",2014,"sparse","32",32081,"RIL_048","null",8.78276373353912,115.71061616899,18.6832665390524,0.0318041856112829,292.474396566495,NA,NA,NA,NA,42.994511797788,6.59002848885062,2.09235084598958,4.43961028128876,9.98575800393843,16.7330163202865,1.56917135038663,0.126236308773427,308.804018874607,2.37552756882812,309.253678335036,10.0719528343984,41.5961953875323
81,"DN14",2014,"sparse","32",32082,"RIL_144","null",11.1505342898746,149.767211881,20.8334864659309,0.0475220037912956,246.136083242754,NA,NA,NA,NA,39.7783020238009,7.60490016934345,2.10050338317462,5.49330280282044,11.8206635658394,19.3484278212974,1.52278019382568,0.108256588676046,433.575807524878,2.4198367322476,371.520258903573,5.85067607981281,45.5468283060451
82,"DN14",2014,"sparse","32",32083,"RIL_029","null",13.4015026219925,172.756503727921,17.1808417316184,0.0622298399677155,236.164124449902,NA,NA,NA,NA,40.9248323537738,10.6151173958756,2.79323574089732,7.86122333564329,12.0753817098839,23.0097082541052,1.18623513542645,0.117483615197246,605.668883448588,2.130325465852,496.690705050796,4.14071672083069,45.9018647055946
83,"DN14",2014,"sparse","32",32084,"RIL_178","null",6.46971389556752,104.647799218931,13.9602986208159,0.028671740588453,239.2454993107,2.18024641680397,21.0383068277033,9.74313386389425,-12.6702392708952,37.8710019483392,4.12778240384475,1.0646842474472,3.00902536967617,3.94352143867063,8.58873130962208,1.15507696105473,0.129808503044458,275.483552283515,2.44620687517432,232.989848626273,3.87142590820561,44.824331508878
84,"DN14",2014,"sparse","32",32085,"RIL_038","null",12.8201197767146,160.191863484077,18.8940610571823,0.0562349472632121,239.737186334612,2.11201746270193,20.8375377664604,9.92997692037735,-12.4731893792669,39.5483376411326,6.53006781641986,1.60914381373853,4.8325772196035,9.44632059457398,16.4390079367897,1.57936085249816,0.103889511655463,442.271450830348,2.31895117067266,354.039871210776,5.05429152442746,44.2409810383946
85,"DN14",2014,"sparse","32",32086,"RIL_195","null",11.3147074886092,127.968507785618,18.5389762712105,0.0441150992223591,270.633056540923,2.16160351010529,20.2480053671771,9.31336472744857,-12.2934640882968,39.7783020238009,7.62867595172014,2.07993795828207,5.49268720470491,15.0373582576039,22.461629967263,1.99361952601,0.0949698859595639,362.987743962791,2.39907341685117,355.668910731595,7.77052616754815,50.348465949951
86,"DN14",2014,"sparse","32",32087,"RIL_197","null",13.8825979090356,160.868070222574,20.1157286765916,0.0563822546547995,253.468542408457,2.0440931742331,20.7592943715801,10.4368929980382,-12.4988793133501,39.61263107188,8.873701832891,3.09681139203315,5.81643713604537,14.095146853409,23.0944478280932,1.6893463746745,0.130048847014807,363.521541386328,2.09616426752578,356.245746692855,8.78950696235385,54.2236960991568
87,"DN14",2014,"sparse","32",32088,"RIL_220","null",13.3911123139425,151.420583809892,21.0961706101409,0.0571704733094619,241.076377082063,2.14478572981779,20.6720395847745,9.65951145430247,-12.4842644359917,38.466100741907,6.50675144543474,1.66342145920547,4.72359700905483,10.3394940967253,16.9285165925591,1.58400143669028,0.103138151878016,462.131503275507,2.04942625085319,314.312416836818,4.35521203039955,43.8890797663427
88,"DN14",2014,"sparse","32",32089,"RIL_199","null",15.0547047213827,145.254416733141,18.3382194956586,0.0656576381856117,237.818742675252,NA,NA,NA,NA,39.3183732584644,6.91385251051145,1.86027294348491,5.08834449160205,10.1837451709704,17.3951911396933,1.60191053310925,0.10534514622406,483.120383401498,1.71182427487238,376.171314538629,5.38156247243964,48.3975788457245
89,"DN14",2014,"sparse","32",32090,"RIL_149","null",13.3523035784701,188.375430012253,20.3853224823508,0.0632052416465305,217.117905865106,NA,NA,NA,NA,38.4693923252754,8.54448373044235,2.32154030319956,5.95691033979579,11.236923653399,20.5217450888451,1.37537990314209,0.114277436399453,426.024209649746,2.43745037867866,397.681554730364,6.25148653009707,44.1620962125545
90,"DN14",2014,"sparse","32",32091,"RIL_170","null",17.2313271788207,214.439029710151,20.3596308242461,0.0755498083007828,232.699961781544,2.13266510193229,20.9178507345786,9.88618328334842,-12.4909151674041,41.2190901671894,12.8866005351331,3.57831058479182,9.86444609382832,17.8785524352433,30.0166432003187,1.32454223084687,0.114049651255716,718.3086963756,1.34278104422966,609.077055979624,4.9047770638732,53.7771409937423
91,"DN14",2014,"sparse","32",32092,"RIL_043","null",20.4123997679897,191.733981337886,23.1813628902216,0.0865135719524283,233.289919717721,2.32212917537271,21.8490275571924,9.39935435874563,-12.3692707233345,40.7286604781634,9.56488043295245,2.7320715384802,6.66955952953853,19.0030468472785,27.7863665030931,1.86390773282466,0.102425391122769,537.188978748917,1.39018263264202,411.516796289122,4.41317611212784,50.4315220887066
92,"DN14",2014,"sparse","32",32093,"B100","null",20.0220574294585,172.818909905536,22.2219926973301,0.0804979518653115,260.308605273219,2.13114910231787,20.313153731187,9.72767320936155,-12.3654869041533,41.8993502817264,12.5655816230477,4.04141329247511,8.53054268772993,13.8982557131216,26.5147765264944,1.11037112421163,0.152724104765408,547.573408857947,1.74491350957754,468.906633540463,4.81233661558484,63.400287555219
93,"DN14",2014,"sparse","32",32094,"RIL_124","null",6.94173435092617,105.457749442176,17.0051150057976,0.0286414725632746,257.335390797217,1.99321154959746,19.7535519745486,10.0819361651842,-12.4855115911723,36.5225104785094,5.07886100015549,1.27038284699353,3.80416488297047,5.01404518173799,10.5369647236491,1.12883759680546,0.11980757927749,345.586246492422,2.80925365850564,333.384653823859,8.71569694068645,41.4800120106466
94,"DN14",2014,"sparse","32",32095,"RIL_033","null",8.82580518188638,117.94866281235,17.9572795656172,0.0291015164213275,327.707459386683,1.88979651444083,18.1422450091098,9.3793321874559,-12.3879386103675,39.3183732584644,6.04762187717637,1.93785969671368,4.02132041290601,10.7991262664558,17.0846562032928,1.91435536964811,0.116086834680239,293.392245969449,2.37552756882812,293.184063758794,12.4788139576783,52.6530662299568
95,"DN14",2014,"sparse","32",32096,"RIL_023","null",17.8886279019125,199.89319215886,22.7975942770826,0.0828842074887684,222.497949011867,1.97254846390458,20.0986414515362,10.5554229333797,-12.3815703859139,40.3363167269426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"DN14",2014,"sparse","32",32097,"RIL_179","null",10.579574994607,155.947568412821,19.3085928546539,0.0519175668853808,221.106763561933,1.99532805331235,19.66613097685,9.96118795731829,-12.4637830988815,37.2181928907606,6.76623767818113,1.70849889868823,5.0247611225712,11.0692153202135,17.8655925650707,1.65211566212482,0.0963752753711357,451.800265697401,2.28306373188587,384.935295816941,5.30154070464038,43.3628542201499
97,"DN14",2014,"sparse","32",32098,"RIL_081","null",13.9064660662566,169.842122807288,17.0338538261607,0.060351647974652,239.942144350121,2.06179937875983,19.9598269564466,9.6766760105082,-12.7276592352663,44.3405055867397,NA,2.82754295225716,NA,10.6505885953033,NA,NA,NA,530.660265669297,2.19874008354846,366.227149420475,4.35633925147552,43.0717069357619
98,"DN14",2014,"sparse","32",32099,"RIL_072","null",12.5497191925998,147.807579425789,20.4928361289507,0.0589286430622581,224.894197467638,2.13153670938199,21.272350038541,10.0742050026214,-12.4457076390223,40.2382307891374,8.06204388769436,2.33020276572974,5.73490182356429,11.326275879193,19.4507033309825,1.41850323748069,0.118004690401165,376.88838778658,2.72595682765902,351.118148771504,7.43169771162592,50.0814719316536
99,"DN14",2014,"sparse","32",32100,"RIL_216","null",10.278576198361,141.4103185801,20.0246620198761,0.0499327271248637,222.889233139829,2.09893008310961,20.9972783690572,10.1808998608284,-12.5099204364321,38.2699288662966,4.30526387756252,1.20924713370194,2.97281276981509,5.99915553463127,10.6247837091576,1.465512327646,0.122260982566335,321.299460340942,2.63559482237647,241.405464185482,5.78101543601481,37.3880931084897
100,"DN14",2014,"sparse","32",32101,"RIL_101","null",23.5194582305165,214.916022132766,20.5298781995432,0.101289958287297,225.842109656545,2.08801890090625,21.0121109277796,10.4794180094541,-12.4386017138416,43.7519899599084,10.4848015818438,2.77492747639815,7.6091110370774,15.9285713156684,26.0737308791937,1.4378690918933,0.107808873437826,556.565826121107,1.96581723311993,434.062970611674,4.3276718007676,46.3205983378164
101,"DN14",2014,"sparse","32",32102,"RIL_054","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3204676883629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"DN14",2014,"sparse","32",32103,"RIL_120","null",15.5092024987849,169.148805688763,19.0749885510965,0.0694081478776919,229.469864936405,2.14478572981779,20.8141570811998,9.73506873065112,-12.3790236482224,39.1254929662223,6.42308374931112,1.78611871682138,4.4954905454362,11.879868022483,18.2419922267046,1.83244821997553,0.104388427172979,375.416070296362,2.40717809811808,263.55182605088,6.02622509794892,43.8824959044616
103,"DN14",2014,"sparse","32",32104,"RIL_125","null",18.255631418255,196.998288784343,20.8311893289145,0.0737278529456938,246.345616761345,2.09178964795068,20.3425095728684,9.89592642347988,-12.4041011165683,40.6305745403582,9.98053219991974,3.37439814399587,6.6019933373625,16.6291333412418,26.2000272015179,1.61501863791548,0.125868652833475,448.108261350552,1.60817834965345,408.231335665673,5.75507718174057,49.9203969401423
104,"DN14",2014,"sparse","32",32105,"RIL_082","null",15.7921543948397,165.09344975578,22.5670643033896,0.0700842484445433,225.206670371216,2.11401851416428,20.7500485363735,9.9839193503023,-12.4650276961041,39.3183732584644,6.95822545346346,2.07048178543261,4.88020796092544,11.6617646351988,18.7635740661024,1.7697908661221,0.109732005382058,378.445218600685,2.45627874509152,320.080189105419,5.51921379782564,48.1511522178577
105,"DN14",2014,"sparse","32",32106,"RIL_219","null",9.5445781255175,127.933695972662,16.3090010259217,0.0398147916680677,252.825419060781,2.14673906507256,20.4294085084188,9.52281654366934,-12.3312117461593,36.0378700537298,6.4729918347885,2.17510452939744,4.23436486332261,12.0374713190402,18.5492977939307,1.92441676189711,0.114106850431309,346.690340055382,2.64805224957032,325.073357314019,7.28414969271097,46.1796506916667
106,"DN14",2014,"sparse","32",32107,"A10","null",5.97229408152581,107.411783241731,14.4804572781064,0.027243609795905,228.218928490639,2.29181447903805,22.3336559743165,9.6202808264571,-12.5086086864156,35.584125743125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9391476049027
107,"DN14",2014,"sparse","32",32108,"RIL_020","null",15.3343542783625,198.452087319211,18.2360475898343,0.0700755002152719,227.464539153465,2.11033827665993,21.2755761770722,10.2448058355816,-12.426696633797,40.0725598372165,12.2068096197971,3.1851023014891,9.09531411419249,17.4575760846286,29.3708857914738,1.41213157850515,0.104461756754793,658.672196824199,1.88214414177502,541.979529637846,4.55774437880136,48.6145785244293
108,"DN14",2014,"sparse","32",32109,"RIL_194","null",10.8695962535352,132.247824394382,17.5509823216073,0.0462121595977358,256.177230609205,1.98579748421645,19.378507861634,9.77636379116327,-12.4639883088828,38.3680148041018,8.67659950261529,2.28457595017426,6.34002810342227,11.8331289232843,20.9954913086763,1.49886029952616,0.110823947351664,410.401012920518,2.64899699945771,335.325675171132,6.66768116322152,46.4012027745229
109,"DN14",2014,"sparse","32",32110,"A10","null",5.97229408152581,107.411783241731,14.4804572781064,0.027243609795905,228.218928490639,2.29181447903805,22.3336559743165,9.6202808264571,-12.5086086864156,35.584125743125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9391476049027
110,"DN14",2014,"sparse","32",32111,"RIL_115","null",9.94058281139021,116.739229646836,17.3297851920832,0.0447409562725595,237.292065323319,2.24282848126575,21.1892267523452,9.44258276538798,-12.6927835421304,37.975671052881,5.12350851334426,1.47544106261235,3.59414202155901,5.33993185216231,11.7735885985268,1.38526022670168,0.126643104110635,324.256321865962,2.40724441385606,282.656848184511,5.90482582436486,45.7817078218333
