"","treatment","genotype","subplot_id","rep","trait","data"
"8737","dry","B100",51157,2,"leaf_number",13
"8738","dry","RIL_211",51158,1,"leaf_number",32
"8739","dry","RIL_211",51158,3,"leaf_number",22
"8740","dry","RIL_211",51158,2,"leaf_number",21
"8741","dry","RIL_048",51159,1,"leaf_number",41
"8742","dry","RIL_048",51159,3,"leaf_number",31
"8743","dry","RIL_048",51159,2,"leaf_number",12
"8744","dry","RIL_206",51161,1,"leaf_number",10
"8745","dry","RIL_206",51161,2,"leaf_number",32
"8746","dry","RIL_206",51161,3,"leaf_number",31
"8747","dry","RIL_054",51162,2,"leaf_number",26
"8748","dry","RIL_054",51162,1,"leaf_number",24
"8749","dry","RIL_054",51162,3,"leaf_number",26
"8750","dry","RIL_045",51163,2,"leaf_number",27
"8751","dry","RIL_045",51163,3,"leaf_number",20
"8752","dry","RIL_045",51163,1,"leaf_number",23
"8753","dry","RIL_044",51164,1,"leaf_number",13
"8754","dry","RIL_044",51164,2,"leaf_number",9
"8755","dry","RIL_044",51164,3,"leaf_number",8
"8756","dry","RIL_102",51165,1,"leaf_number",11
"8757","dry","RIL_102",51165,2,"leaf_number",13
"8758","dry","RIL_102",51165,3,"leaf_number",22
"8759","dry","RIL_079",51166,2,"leaf_number",51
"8760","dry","RIL_079",51166,1,"leaf_number",18
"8761","dry","RIL_079",51166,3,"leaf_number",24
"8762","dry","RIL_064",51201,1,"leaf_number",23
"8763","dry","RIL_064",51201,3,"leaf_number",18
"8764","dry","RIL_064",51201,2,"leaf_number",26
"8765","dry","RIL_042",51202,3,"leaf_number",16
"8766","dry","RIL_042",51202,1,"leaf_number",13
"8767","dry","RIL_042",51202,2,"leaf_number",19
"8768","dry","RIL_018",51203,2,"leaf_number",23
"8769","dry","RIL_018",51203,3,"leaf_number",10
"8770","dry","RIL_018",51203,1,"leaf_number",13
"8771","dry","RIL_014",51204,2,"leaf_number",19
"8772","dry","RIL_014",51204,3,"leaf_number",10
"8773","dry","RIL_014",51204,1,"leaf_number",19
"8774","dry","RIL_116",51205,1,"leaf_number",11
"8775","dry","RIL_116",51205,2,"leaf_number",6
"8776","dry","RIL_116",51205,3,"leaf_number",9
"8777","dry","RIL_012",51206,2,"leaf_number",22
"8778","dry","RIL_012",51206,1,"leaf_number",17
"8779","dry","RIL_012",51206,3,"leaf_number",14
"8780","dry","RIL_137",51207,2,"leaf_number",16
"8781","dry","RIL_137",51207,1,"leaf_number",10
"8782","dry","RIL_137",51207,3,"leaf_number",19
"8783","dry","RIL_089",51208,2,"leaf_number",15
"8784","dry","RIL_089",51208,1,"leaf_number",13
"8785","dry","RIL_089",51208,3,"leaf_number",12
"8786","dry","RIL_148",51209,2,"leaf_number",9
"8787","dry","RIL_148",51209,1,"leaf_number",15
"8788","dry","RIL_148",51209,3,"leaf_number",18
"8789","dry","RIL_182",51210,1,"leaf_number",15
"8790","dry","RIL_182",51210,3,"leaf_number",10
"8791","dry","RIL_182",51210,2,"leaf_number",16
"8792","dry","B100",51211,1,"leaf_number",13
"8793","dry","B100",51211,3,"leaf_number",13
"8794","dry","B100",51211,2,"leaf_number",10
"8795","dry","RIL_008",51212,2,"leaf_number",30
"8796","dry","RIL_008",51212,1,"leaf_number",11
"8797","dry","RIL_008",51212,3,"leaf_number",19
"8798","dry","RIL_040",51213,1,"leaf_number",8
"8799","dry","RIL_040",51213,3,"leaf_number",20
"8800","dry","RIL_040",51213,2,"leaf_number",18
"8801","dry","RIL_081",51214,3,"leaf_number",13
"8802","dry","RIL_081",51214,2,"leaf_number",11
"8803","dry","RIL_081",51214,1,"leaf_number",6
"8804","dry","RIL_207",51215,3,"leaf_number",9
"8805","dry","RIL_207",51215,2,"leaf_number",17
"8806","dry","RIL_207",51215,1,"leaf_number",18
"8807","dry","RIL_146",51216,3,"leaf_number",11
"8808","dry","RIL_146",51216,1,"leaf_number",25
"8809","dry","RIL_146",51216,2,"leaf_number",16
"8810","dry","RIL_024",51217,2,"leaf_number",13
"8811","dry","RIL_024",51217,3,"leaf_number",10
"8812","dry","RIL_024",51217,1,"leaf_number",15
"8813","dry","RIL_088",51218,2,"leaf_number",24
"8814","dry","RIL_088",51218,1,"leaf_number",30
"8815","dry","RIL_088",51218,3,"leaf_number",20
"8816","dry","RIL_020",51219,1,"leaf_number",9
"8817","dry","RIL_020",51219,2,"leaf_number",12
"8818","dry","RIL_020",51219,3,"leaf_number",23
"8819","dry","B100",51220,1,"leaf_number",10
"8820","dry","B100",51220,2,"leaf_number",9
"8821","dry","B100",51220,3,"leaf_number",11
"8822","dry","RIL_063",51221,1,"leaf_number",13
"8823","dry","RIL_063",51221,2,"leaf_number",16
"8824","dry","RIL_063",51221,3,"leaf_number",14
"8825","dry","RIL_072",51222,3,"leaf_number",23
"8826","dry","RIL_072",51222,1,"leaf_number",19
"8827","dry","RIL_072",51222,2,"leaf_number",29
"8828","dry","RIL_082",51223,1,"leaf_number",13
"8829","dry","RIL_082",51223,3,"leaf_number",21
"8830","dry","RIL_082",51223,2,"leaf_number",19
"8831","dry","RIL_043",51224,2,"leaf_number",10
"8832","dry","RIL_043",51224,1,"leaf_number",10
"8833","dry","RIL_043",51224,3,"leaf_number",11
"8834","dry","A10",51225,2,"leaf_number",26
"8835","dry","A10",51225,1,"leaf_number",42
"8836","dry","A10",51225,3,"leaf_number",25
"8837","dry","RIL_147",51226,1,"leaf_number",27
"8838","dry","RIL_147",51226,3,"leaf_number",29
"8839","dry","RIL_147",51226,2,"leaf_number",19
"8840","dry","RIL_013",51227,1,"leaf_number",12
"8841","dry","RIL_013",51227,2,"leaf_number",11
"8842","dry","RIL_013",51227,3,"leaf_number",7
"8843","dry","RIL_076",51228,1,"leaf_number",10
"8844","dry","RIL_076",51228,2,"leaf_number",11
"8845","dry","RIL_076",51228,3,"leaf_number",14
"8846","dry","RIL_086",51229,1,"leaf_number",20
"8847","dry","RIL_086",51229,3,"leaf_number",5
"8848","dry","RIL_086",51229,2,"leaf_number",18
"8849","dry","RIL_163",51230,2,"leaf_number",25
"8850","dry","RIL_163",51230,3,"leaf_number",27
"8851","dry","RIL_163",51230,1,"leaf_number",22
"8852","dry","RIL_062",51231,1,"leaf_number",14
"8853","dry","RIL_062",51231,3,"leaf_number",21
"8854","dry","RIL_062",51231,2,"leaf_number",9
"8855","dry","RIL_140",51232,1,"leaf_number",8
"8856","dry","RIL_140",51232,3,"leaf_number",10
"8857","dry","RIL_140",51232,2,"leaf_number",11
"8858","dry","B100",51233,2,"leaf_number",12
"8859","dry","B100",51233,3,"leaf_number",15
"8860","dry","B100",51233,1,"leaf_number",15
"8861","dry","RIL_195",51234,2,"leaf_number",21
"8862","dry","RIL_195",51234,1,"leaf_number",24
"8863","dry","RIL_195",51234,3,"leaf_number",20
"8864","dry","RIL_197",51235,1,"leaf_number",10
"8865","dry","RIL_197",51235,2,"leaf_number",34
"8866","dry","RIL_197",51235,3,"leaf_number",39
"8867","dry","RIL_106",51236,1,"leaf_number",33
"8868","dry","RIL_106",51236,3,"leaf_number",20
"8869","dry","RIL_106",51236,2,"leaf_number",21
"8870","dry","RIL_036",51237,3,"leaf_number",19
"8871","dry","RIL_036",51237,1,"leaf_number",25
"8872","dry","RIL_036",51237,2,"leaf_number",23
"8873","dry","RIL_134",51238,3,"leaf_number",32
"8874","dry","RIL_134",51238,1,"leaf_number",11
"8875","dry","RIL_134",51238,2,"leaf_number",11
"8876","dry","RIL_215",51239,3,"leaf_number",13
"8877","dry","RIL_215",51239,1,"leaf_number",14
"8878","dry","RIL_215",51239,2,"leaf_number",12
"8879","dry","RIL_127",51240,3,"leaf_number",11
"8880","dry","RIL_127",51240,2,"leaf_number",12
"8881","dry","RIL_127",51240,1,"leaf_number",10
"8882","dry","RIL_058",51241,1,"leaf_number",33
"8883","dry","RIL_058",51241,2,"leaf_number",21
"8884","dry","RIL_058",51241,3,"leaf_number",25
"8885","dry","RIL_017",51242,3,"leaf_number",17
"8886","dry","RIL_017",51242,1,"leaf_number",23
"8887","dry","RIL_017",51242,2,"leaf_number",16
"8888","dry","RIL_004",51243,3,"leaf_number",11
"8889","dry","RIL_004",51243,2,"leaf_number",12
"8890","dry","RIL_004",51243,1,"leaf_number",21
"8891","dry","RIL_120",51244,1,"leaf_number",15
"8892","dry","RIL_120",51244,2,"leaf_number",8
"8893","dry","RIL_120",51244,3,"leaf_number",11
"8894","dry","RIL_096",51245,1,"leaf_number",14
"8895","dry","RIL_096",51245,2,"leaf_number",14
"8896","dry","RIL_096",51245,3,"leaf_number",12
"8897","dry","B100",51246,3,"leaf_number",10
"8898","dry","B100",51246,1,"leaf_number",12
"8899","dry","B100",51246,2,"leaf_number",11
"8900","dry","RIL_181",51247,1,"leaf_number",30
"8901","dry","RIL_181",51247,2,"leaf_number",29
"8902","dry","RIL_214",51248,3,"leaf_number",20
"8903","dry","RIL_214",51248,2,"leaf_number",23
"8904","dry","RIL_214",51248,1,"leaf_number",25
"8905","dry","RIL_002",51249,1,"leaf_number",26
"8906","dry","RIL_002",51249,2,"leaf_number",8
"8907","dry","RIL_002",51249,3,"leaf_number",9
"8908","dry","RIL_009",51250,1,"leaf_number",10
"8909","dry","RIL_009",51250,2,"leaf_number",13
"8910","dry","RIL_009",51250,3,"leaf_number",16
"8911","dry","RIL_114",51251,3,"leaf_number",13
"8912","dry","RIL_114",51251,2,"leaf_number",16
"8913","dry","RIL_114",51251,1,"leaf_number",22
"8914","dry","RIL_010",51252,1,"leaf_number",10
"8915","dry","RIL_010",51252,3,"leaf_number",13
"8916","dry","RIL_010",51252,2,"leaf_number",13
"8917","dry","RIL_078",51253,1,"leaf_number",7
"8918","dry","RIL_078",51253,2,"leaf_number",13
"8919","dry","RIL_078",51253,3,"leaf_number",10
"8920","dry","RIL_213",51254,1,"leaf_number",10
"8921","dry","RIL_213",51254,3,"leaf_number",30
"8922","dry","RIL_213",51254,2,"leaf_number",11
"8923","dry","RIL_123",51255,1,"leaf_number",11
"8924","dry","RIL_123",51255,2,"leaf_number",13
"8925","dry","RIL_123",51255,3,"leaf_number",20
"8926","dry","RIL_109",51256,1,"leaf_number",22
"8927","dry","RIL_109",51256,2,"leaf_number",16
"8928","dry","RIL_109",51256,3,"leaf_number",16
"8929","dry","B100",51257,2,"leaf_number",25
"8930","dry","B100",51257,1,"leaf_number",13
"8931","dry","B100",51257,3,"leaf_number",14
"8932","dry","RIL_103",51258,1,"leaf_number",31
"8933","dry","RIL_103",51258,3,"leaf_number",28
"8934","dry","RIL_103",51258,2,"leaf_number",20
"8935","dry","RIL_073",51259,2,"leaf_number",10
"8936","dry","RIL_073",51259,3,"leaf_number",11
"8937","dry","RIL_073",51259,1,"leaf_number",21
"8938","dry","RIL_100",51261,2,"leaf_number",11
"8939","dry","RIL_100",51261,1,"leaf_number",20
"8940","dry","RIL_100",51261,3,"leaf_number",12
"8941","dry","RIL_161",51262,1,"leaf_number",21
"8942","dry","RIL_161",51262,2,"leaf_number",16
"8943","dry","RIL_161",51262,3,"leaf_number",17
"8944","dry","RIL_029",51263,1,"leaf_number",10
"8945","dry","RIL_029",51263,3,"leaf_number",10
"8946","dry","RIL_029",51263,2,"leaf_number",10
"8947","dry","RIL_066",51264,3,"leaf_number",20
"8948","dry","RIL_066",51264,2,"leaf_number",10
"8949","dry","RIL_066",51264,1,"leaf_number",12
"8950","dry","RIL_166",51265,1,"leaf_number",21
"8951","dry","RIL_166",51265,2,"leaf_number",35
"8952","dry","RIL_166",51265,3,"leaf_number",8
"8953","wet","RIL_206",50101,1,"pan_number",3
"8954","wet","RIL_206",50101,2,"pan_number",4
"8955","wet","RIL_206",50101,3,"pan_number",2
"8956","wet","RIL_137",50102,1,"pan_number",5
"8957","wet","RIL_137",50102,2,"pan_number",4
"8958","wet","RIL_137",50102,3,"pan_number",5
"8959","wet","RIL_197",50103,1,"pan_number",6
"8960","wet","RIL_197",50103,2,"pan_number",2
"8961","wet","RIL_197",50103,3,"pan_number",4
"8962","wet","RIL_045",50104,1,"pan_number",4
"8963","wet","RIL_045",50104,2,"pan_number",5
"8964","wet","RIL_045",50104,3,"pan_number",3
"8965","wet","RIL_014",50105,2,"pan_number",3
"8966","wet","RIL_014",50105,1,"pan_number",3
"8967","wet","RIL_014",50105,3,"pan_number",3
"8968","wet","RIL_180",50106,2,"pan_number",3
"8969","wet","RIL_180",50106,1,"pan_number",6
"8970","wet","RIL_180",50106,3,"pan_number",3
"8971","wet","RIL_123",50107,1,"pan_number",3
"8972","wet","RIL_123",50107,2,"pan_number",7
"8973","wet","RIL_123",50107,3,"pan_number",3
"8974","wet","RIL_100",50108,1,"pan_number",1
"8975","wet","RIL_100",50108,2,"pan_number",1
"8976","wet","RIL_100",50108,3,"pan_number",1
"8977","wet","RIL_024",50109,1,"pan_number",3
"8978","wet","RIL_024",50109,3,"pan_number",3
"8979","wet","RIL_024",50109,2,"pan_number",3
"8980","wet","RIL_064",50110,1,"pan_number",1
"8981","wet","RIL_064",50110,2,"pan_number",3
"8982","wet","RIL_064",50110,3,"pan_number",2
"8983","wet","B100",50111,3,"pan_number",1
"8984","wet","B100",50111,1,"pan_number",5
"8985","wet","B100",50111,2,"pan_number",1
"8986","wet","RIL_183",50112,3,"pan_number",2
"8987","wet","RIL_183",50112,1,"pan_number",4
"8988","wet","RIL_183",50112,2,"pan_number",3
"8989","wet","RIL_056",50113,2,"pan_number",5
"8990","wet","RIL_056",50113,3,"pan_number",6
"8991","wet","RIL_056",50113,1,"pan_number",3
"8992","wet","RIL_010",50114,3,"pan_number",5
"8993","wet","RIL_010",50114,1,"pan_number",1
"8994","wet","RIL_010",50114,2,"pan_number",2
"8995","wet","RIL_148",50115,1,"pan_number",2
"8996","wet","RIL_148",50115,2,"pan_number",1
"8997","wet","RIL_148",50115,3,"pan_number",1
"8998","wet","RIL_008",50116,2,"pan_number",3
"8999","wet","RIL_008",50116,3,"pan_number",1
"9000","wet","RIL_008",50116,1,"pan_number",1
"9001","wet","RIL_073",50117,2,"pan_number",1
"9002","wet","RIL_073",50117,3,"pan_number",1
"9003","wet","RIL_073",50117,1,"pan_number",2
"9004","wet","RIL_036",50118,2,"pan_number",2
"9005","wet","RIL_036",50118,3,"pan_number",4
"9006","wet","RIL_036",50118,1,"pan_number",1
"9007","wet","RIL_116",50119,2,"pan_number",7
"9008","wet","RIL_116",50119,3,"pan_number",4
"9009","wet","RIL_116",50119,1,"pan_number",6
"9010","wet","B100",50120,2,"pan_number",3
"9011","wet","B100",50120,3,"pan_number",3
"9012","wet","B100",50120,1,"pan_number",2
"9013","wet","RIL_048",50121,2,"pan_number",2
"9014","wet","RIL_048",50121,3,"pan_number",3
"9015","wet","RIL_048",50121,1,"pan_number",3
"9016","wet","RIL_201",50122,1,"pan_number",1
"9017","wet","RIL_201",50122,2,"pan_number",2
"9018","wet","RIL_201",50122,3,"pan_number",3
"9019","wet","RIL_081",50123,1,"pan_number",3
"9020","wet","RIL_081",50123,2,"pan_number",1
"9021","wet","RIL_081",50123,3,"pan_number",3
"9022","wet","RIL_140",50125,1,"pan_number",5
"9023","wet","RIL_140",50125,2,"pan_number",1
"9024","wet","RIL_140",50125,3,"pan_number",2
"9025","wet","RIL_114",50126,1,"pan_number",2
"9026","wet","RIL_114",50126,2,"pan_number",2
"9027","wet","RIL_114",50126,3,"pan_number",2
"9028","wet","RIL_213",50127,1,"pan_number",1
"9029","wet","RIL_213",50127,2,"pan_number",1
"9030","wet","RIL_213",50127,3,"pan_number",2
"9031","wet","RIL_012",50128,2,"pan_number",3
"9032","wet","RIL_012",50128,1,"pan_number",3
"9033","wet","RIL_012",50128,3,"pan_number",3
"9034","wet","RIL_057",50129,2,"pan_number",3
"9035","wet","RIL_057",50129,3,"pan_number",1
"9036","wet","RIL_057",50129,1,"pan_number",2
"9037","wet","RIL_093",50130,1,"pan_number",5
"9038","wet","RIL_093",50130,2,"pan_number",3
"9039","wet","RIL_093",50130,3,"pan_number",7
"9040","wet","RIL_151",50131,2,"pan_number",5
"9041","wet","RIL_151",50131,3,"pan_number",6
"9042","wet","RIL_151",50131,1,"pan_number",4
"9043","wet","RIL_020",50132,1,"pan_number",2
"9044","wet","RIL_020",50132,2,"pan_number",1
"9045","wet","RIL_020",50132,3,"pan_number",4
"9046","wet","B100",50133,1,"pan_number",2
"9047","wet","B100",50133,3,"pan_number",1
"9048","wet","B100",50133,2,"pan_number",1
"9049","wet","RIL_099",50134,2,"pan_number",5
"9050","wet","RIL_099",50134,3,"pan_number",4
"9051","wet","RIL_099",50134,1,"pan_number",4
"9052","wet","RIL_159",50135,2,"pan_number",4
"9053","wet","RIL_159",50135,1,"pan_number",4
"9054","wet","RIL_159",50135,3,"pan_number",5
"9055","wet","RIL_088",50136,1,"pan_number",3
"9056","wet","RIL_088",50136,2,"pan_number",2
"9057","wet","RIL_088",50136,3,"pan_number",2
"9058","wet","RIL_105",50137,2,"pan_number",5
"9059","wet","RIL_105",50137,3,"pan_number",4
"9060","wet","RIL_105",50137,1,"pan_number",4
"9061","wet","RIL_147",50138,3,"pan_number",3
"9062","wet","RIL_147",50138,1,"pan_number",2
"9063","wet","RIL_147",50138,2,"pan_number",4
"9064","wet","RIL_017",50139,1,"pan_number",3
"9065","wet","RIL_017",50139,2,"pan_number",3
"9066","wet","RIL_017",50139,3,"pan_number",3
"9067","wet","RIL_013",50140,3,"pan_number",3
"9068","wet","RIL_013",50140,2,"pan_number",2
"9069","wet","RIL_013",50140,1,"pan_number",3
"9070","wet","RIL_002",50141,3,"pan_number",3
"9071","wet","RIL_002",50141,1,"pan_number",2
"9072","wet","RIL_002",50141,2,"pan_number",4
"9073","wet","RIL_043",50142,2,"pan_number",1
"9074","wet","RIL_043",50142,3,"pan_number",1
"9075","wet","RIL_043",50142,1,"pan_number",1
"9076","wet","RIL_072",50143,3,"pan_number",4
"9077","wet","RIL_072",50143,1,"pan_number",8
"9078","wet","RIL_072",50143,2,"pan_number",4
"9079","wet","RIL_062",50144,2,"pan_number",3
"9080","wet","RIL_062",50144,3,"pan_number",3
"9081","wet","RIL_062",50144,1,"pan_number",3
"9082","wet","RIL_131",50145,1,"pan_number",5
"9083","wet","RIL_131",50145,2,"pan_number",3
"9084","wet","RIL_131",50145,3,"pan_number",2
"9085","wet","RIL_042",50146,2,"pan_number",2
"9086","wet","RIL_042",50146,3,"pan_number",3
"9087","wet","RIL_042",50146,1,"pan_number",2
"9088","wet","B100",50147,1,"pan_number",1
"9089","wet","B100",50147,3,"pan_number",2
"9090","wet","B100",50147,2,"pan_number",1
"9091","wet","RIL_161",50148,2,"pan_number",4
"9092","wet","RIL_161",50148,3,"pan_number",3
"9093","wet","RIL_161",50148,1,"pan_number",3
"9094","wet","RIL_033",50149,1,"pan_number",5
"9095","wet","RIL_033",50149,2,"pan_number",7
"9096","wet","RIL_033",50149,3,"pan_number",6
"9097","wet","RIL_121",50150,3,"pan_number",2
"9098","wet","RIL_121",50150,2,"pan_number",4
"9099","wet","RIL_121",50150,1,"pan_number",2
"9100","wet","RIL_163",50151,3,"pan_number",4
"9101","wet","RIL_163",50151,1,"pan_number",6
"9102","wet","RIL_163",50151,2,"pan_number",4
"9103","wet","RIL_059",50152,1,"pan_number",1
"9104","wet","RIL_059",50152,2,"pan_number",1
"9105","wet","RIL_059",50152,3,"pan_number",2
"9106","wet","RIL_127",50153,1,"pan_number",2
"9107","wet","RIL_127",50153,2,"pan_number",1
"9108","wet","RIL_127",50153,3,"pan_number",1
"9109","wet","RIL_174",50154,1,"pan_number",11
"9110","wet","RIL_174",50154,2,"pan_number",4
"9111","wet","RIL_174",50154,3,"pan_number",3
"9112","wet","RIL_218",50156,1,"pan_number",3
"9113","wet","RIL_218",50156,2,"pan_number",1
"9114","wet","RIL_218",50156,3,"pan_number",2
"9115","wet","B100",50157,2,"pan_number",1
"9116","wet","B100",50157,1,"pan_number",1
"9117","wet","B100",50157,3,"pan_number",4
"9118","wet","RIL_195",50158,1,"pan_number",5
"9119","wet","RIL_195",50158,2,"pan_number",5
"9120","wet","RIL_195",50158,3,"pan_number",3
"9121","wet","RIL_154",50159,3,"pan_number",2
"9122","wet","RIL_154",50159,1,"pan_number",3
"9123","wet","RIL_154",50159,2,"pan_number",2
"9124","wet","RIL_106",50160,1,"pan_number",4
"9125","wet","RIL_106",50160,2,"pan_number",4
"9126","wet","RIL_106",50160,3,"pan_number",5
"9127","wet","RIL_029",50161,2,"pan_number",2
"9128","wet","RIL_029",50161,3,"pan_number",9
"9129","wet","RIL_029",50161,1,"pan_number",4
"9130","wet","RIL_005",50162,3,"pan_number",4
"9131","wet","RIL_005",50162,1,"pan_number",4
"9132","wet","RIL_005",50162,2,"pan_number",3
"9133","wet","RIL_030",50163,2,"pan_number",1
"9134","wet","RIL_030",50163,3,"pan_number",3
"9135","wet","RIL_030",50163,1,"pan_number",2
"9136","wet","RIL_186",50164,1,"pan_number",3
"9137","wet","RIL_186",50164,2,"pan_number",4
"9138","wet","RIL_186",50164,3,"pan_number",3
"9139","wet","RIL_104",50165,1,"pan_number",1
"9140","wet","RIL_104",50165,2,"pan_number",2
"9141","wet","RIL_104",50165,3,"pan_number",2
"9142","wet","RIL_058",50201,2,"pan_number",2
"9143","wet","RIL_058",50201,1,"pan_number",1
"9144","wet","RIL_058",50201,3,"pan_number",4
"9145","wet","RIL_054",50202,3,"pan_number",2
"9146","wet","RIL_054",50202,1,"pan_number",5
"9147","wet","RIL_054",50202,2,"pan_number",5
"9148","wet","RIL_207",50203,1,"pan_number",3
