"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","DAS","trait","measurement_number","flag","data"
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,168,45,"Height1",5,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,175,52,"Height1",6,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,182,59,"Height1",7,0,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,190,67,"Height1",8,2,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,154,31,"Height2",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,161,38,"Height2",4,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,168,45,"Height2",5,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,175,52,"Height2",6,0,37
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,182,59,"Height2",7,0,49
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,190,67,"Height2",8,0,53
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,148,25,"Height1",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,154,31,"Height1",3,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,161,38,"Height1",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,168,45,"Height1",5,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,175,52,"Height1",6,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,182,59,"Height1",7,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,190,67,"Height1",8,0,29
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,161,38,"Height2",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,168,45,"Height2",5,0,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,175,52,"Height2",6,2,42
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,182,59,"Height2",7,1,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,190,67,"Height2",8,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,142,19,"Height1",1,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,154,31,"Height1",3,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,161,38,"Height1",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,168,45,"Height1",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,175,52,"Height1",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,182,59,"Height1",7,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,190,67,"Height1",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,154,31,"Height2",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,161,38,"Height2",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,168,45,"Height2",5,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,175,52,"Height2",6,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,182,59,"Height2",7,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,190,67,"Height2",8,0,29
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,154,31,"Height1",3,1,11
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,168,45,"Height1",5,1,34
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,175,52,"Height1",6,0,39
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,182,59,"Height1",7,1,58
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,190,67,"Height1",8,2,45
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,142,19,"Height2",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,154,31,"Height2",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,161,38,"Height2",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,168,45,"Height2",5,0,30
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,175,52,"Height2",6,1,44
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,182,59,"Height2",7,2,61
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,190,67,"Height2",8,2,70
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,142,19,"Height1",1,0,3
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,148,25,"Height1",2,1,7
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,154,31,"Height1",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,161,38,"Height1",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,175,52,"Height1",6,0,41
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,182,59,"Height1",7,1,55
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,190,67,"Height1",8,2,44
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,142,19,"Height2",1,1,6
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,161,38,"Height2",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,175,52,"Height2",6,1,44
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,182,59,"Height2",7,2,60
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,190,67,"Height2",8,1,55
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,148,25,"Height1",2,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,161,38,"Height1",4,0,14
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,168,45,"Height1",5,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,175,52,"Height1",6,1,40
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,182,59,"Height1",7,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,190,67,"Height1",8,2,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,148,25,"Height2",2,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,161,38,"Height2",4,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,175,52,"Height2",6,1,41
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,182,59,"Height2",7,0,38
2013,"Density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,190,67,"Height2",8,0,39
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,142,19,"Height1",1,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,154,31,"Height1",3,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,161,38,"Height1",4,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,168,45,"Height1",5,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,175,52,"Height1",6,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,182,59,"Height1",7,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,190,67,"Height1",8,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,154,31,"Height2",3,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,161,38,"Height2",4,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,168,45,"Height2",5,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,175,52,"Height2",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,182,59,"Height2",7,1,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,190,67,"Height2",8,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,154,31,"Height1",3,0,14
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,161,38,"Height1",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,168,45,"Height1",5,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,175,52,"Height1",6,0,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,182,59,"Height1",7,1,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,190,67,"Height1",8,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,148,25,"Height2",2,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,161,38,"Height2",4,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,168,45,"Height2",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,175,52,"Height2",6,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,182,59,"Height2",7,0,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,190,67,"Height2",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,142,19,"Height1",1,0,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,154,31,"Height1",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,161,38,"Height1",4,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,168,45,"Height1",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,175,52,"Height1",6,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,182,59,"Height1",7,1,37
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,190,67,"Height1",8,0,31
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,142,19,"Height2",1,0,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,148,25,"Height2",2,0,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,161,38,"Height2",4,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,168,45,"Height2",5,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,175,52,"Height2",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,182,59,"Height2",7,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,190,67,"Height2",8,0,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,2,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,".",".","artificial",8,0,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,142,19,"Height1",1,2,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,148,25,"Height1",2,2,1
2013,"Density","JGI","rain_fed",400,123,134,"RIL_023","high_density",31,31206,161,38,"Height2",4,2,"."
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,142,19,"Height1",1,0,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,148,25,"Height1",2,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,154,31,"Height1",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,161,38,"Height1",4,0,16
