"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","measurement_number","rep","flag","data"
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",31,31074,41910.00,271,"culm_height",3,2,".",44.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",31,31074,41910.00,271,"culm_height",3,3,".",30.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41883.50,244,"Height",2,1,".",44.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41883.00,244,"Height",2,2,".",36.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41883.00,244,"Height",2,3,".",42.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913.00,274,"culm_height",3,1,".",45.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913.00,274,"culm_height",3,2,".",46.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913.00,274,"culm_height",3,3,".",39.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41884.00,245,"Height",2,1,".",28.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41884.00,245,"Height",2,2,".",25.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41884.00,245,"Height",2,3,".",34.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41904.00,265,"culm_height",3,1,".",34.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41904.00,265,"culm_height",3,2,".",29.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,41904.00,265,"culm_height",3,3,".",25.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41884.00,245,"Height",2,1,".",46.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41884.00,245,"Height",2,2,".",40.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",34,34010,41884.00,245,"Height",2,3,".",35.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41883.50,244,"Height",2,1,".",28.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41883.00,244,"Height",2,2,".",26.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41883.00,244,"Height",2,3,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41909.50,270,"culm_height",3,1,".",31.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41914.00,275,"culm_height",3,2,".",25.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",31,31130,41914.00,275,"culm_height",3,3,".",43.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41862.00,223,"Height",1,1,".",18.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41862.00,223,"Height",1,2,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41862.00,223,"Height",1,3,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41883.00,244,"Height",2,1,".",30.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41883.00,244,"Height",2,2,".",43.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41883.00,244,"Height",2,3,".",44.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41916.00,277,"culm_height",3,1,".",35.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41916.00,277,"culm_height",3,2,".",42.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,41916.00,277,"culm_height",3,3,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41884.00,245,"Height",2,1,".",29.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41884.00,245,"Height",2,2,".",25.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41884.00,245,"Height",2,3,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41905.00,266,"culm_height",3,1,".",28.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41905.00,266,"culm_height",3,2,".",26.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,41905.00,266,"culm_height",3,3,".",37.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",34,34050,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",34,34050,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",34,34050,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41862.00,223,"Height",1,1,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41883.50,244,"Height",2,1,1,64.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41883.00,244,"Height",2,2,".",61.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41883.00,244,"Height",2,3,".",46.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41909.50,270,"culm_height",3,1,".",63.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41911.00,272,"culm_height",3,2,".",49.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",31,31108,41911.00,272,"culm_height",3,3,1,66.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41862.00,223,"Height",1,1,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41862.00,223,"Height",1,2,".",18.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41862.00,223,"Height",1,3,".",16.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41883.50,244,"Height",2,1,".",76.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41883.00,244,"Height",2,2,".",73.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41883.00,244,"Height",2,3,".",76.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41914.00,275,"culm_height",3,1,".",77.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41914.00,275,"culm_height",3,2,".",70.9
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,41914.00,275,"culm_height",3,3,".",77.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41862.00,223,"Height",1,1,".",15.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41862.00,223,"Height",1,2,".",19.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41862.00,223,"Height",1,3,".",16.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41884.00,245,"Height",2,1,".",78.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41884.00,245,"Height",2,2,".",70.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41884.00,245,"Height",2,3,".",73.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41908.00,269,"culm_height",3,1,".",63.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41908.00,269,"culm_height",3,2,".",56.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_020","high_density",33,33168,41908.00,269,"culm_height",3,3,".",63.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41884.00,245,"Height",2,1,".",73.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41884.00,245,"Height",2,2,".",72.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",34,34168,41884.00,245,"Height",2,3,".",85.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41883.50,244,"Height",2,1,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41883.00,244,"Height",2,2,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41883.00,244,"Height",2,3,".",52.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41908.00,269,"culm_height",3,1,".",54.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41910.00,271,"culm_height",3,2,".",27.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",31,31001,41910.00,271,"culm_height",3,3,2,57.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41883.50,244,"Height",2,1,".",32.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41883.00,244,"Height",2,2,".",44.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41883.00,244,"Height",2,3,".",62.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41909.00,270,"culm_height",3,1,2,64.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41909.00,270,"culm_height",3,2,".",57.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,41909.00,270,"culm_height",3,3,".",23.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41884.00,245,"Height",2,1,".",59.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41884.00,245,"Height",2,2,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41884.00,245,"Height",2,3,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41906.00,267,"culm_height",3,1,".",50.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41906.00,267,"culm_height",3,2,".",60.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,41906.00,267,"culm_height",3,3,".",47.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41884.00,245,"Height",2,1,".",52.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41884.00,245,"Height",2,2,".",65.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",34,34072,41884.00,245,"Height",2,3,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41883.50,244,"Height",2,1,".",46.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41883.00,244,"Height",2,2,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41883.00,244,"Height",2,3,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41909.50,270,"culm_height",3,1,".",34.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41911.00,272,"culm_height",3,2,".",45.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,41911.00,272,"culm_height",3,3,".",39.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41862.00,223,"Height",1,1,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41862.00,223,"Height",1,2,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41883.50,244,"Height",2,1,".",47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41883.00,244,"Height",2,2,".",45.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,41883.00,244,"Height",2,3,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41884.00,245,"Height",2,1,".",54.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41884.00,245,"Height",2,2,".",55.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41884.00,245,"Height",2,3,".",58.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41908.00,269,"culm_height",3,1,1,42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41908.00,269,"culm_height",3,2,1,28.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,41908.00,269,"culm_height",3,3,1,66.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41862.00,223,"Height",1,1,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41884.00,245,"Height",2,1,".",55.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41884.00,245,"Height",2,2,".",62.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",34,34174,41884.00,245,"Height",2,3,".",64.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41883.50,244,"Height",2,1,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41883.00,244,"Height",2,2,".",31.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41883.00,244,"Height",2,3,".",55.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41910.50,271,"culm_height",3,1,".",31.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41915.00,276,"culm_height",3,2,".",48.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,41915.00,276,"culm_height",3,3,".",46.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41862.00,223,"Height",1,1,".",6.0
