"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","trait","emergence_DOY","emergence_DAS"
2014,"density","JGI","rain_fed",36,198,205,"RIL_140","low_density",34,34187,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_054","low_density",34,34188,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_137","low_density",34,34189,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",34,34190,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_209","low_density",34,34191,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_055","low_density",34,34192,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",34,34193,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_007","low_density",34,34194,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",34,34195,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",34,34196,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_138","low_density",34,34197,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_072","low_density",34,34198,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_066","low_density",34,34199,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_058","low_density",34,34200,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",34,34201,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",34,34202,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",34,34203,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_069","low_density",34,34205,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_094","low_density",34,34206,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_107","low_density",34,34207,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_169","low_density",34,34209,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_208","low_density",34,34210,"panicle_emergence",".","."

